TIPO,NUMERO,FECHA,FECHA VENCIMIENTO,CLIENTE,ORDEN COMPRA,VENDEDOR,DISTRIBUIDOR,SUCURSAL,CENTRO COSTO,PRODUCTO,DESCRIPCION,CANTIDAD,PRECIO UNITARIO,DESCUENTO,NETO,CUENTA,FAMILIA,SEMANA,AÑO
Boleta Electrónica,791,07/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO FRITA,67,"$2,686.00",0,179962,4101004,\Empanadas,,
Boleta Electrónica,791,07/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO CRUDA,12,"$1,683.00",135,20196,4101004,\Empanadas,,
Boleta Electrónica,791,07/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,14,"$1,842.00",0,25788,4101006,\Bebidas,,
Boleta Electrónica,791,07/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$8,109.00",0,8109,4101007,\Papayas,,
Boleta Electrónica,791,07/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$4,370.00",135,4370,4101007,\Papayas,,
Boleta Electrónica,791,07/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,3,"$1,841.00",0,5523,4101007,\Papayas,,
Boleta Electrónica,791,07/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,6,"$1,842.00",0,11052,4101007,\Papayas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.04E+04,QUESO TROZADO VACIO 500,15,"$4,202.00",16,63030,4101005,\Quesos,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,200,"$2,265.00",0,453000,4101004,\Empanadas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,60,"$1,686.00",135,101160,4101004,\Empanadas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,25,"$1,509.00",0,37725,4101006,\Bebidas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,13,$924.00,0,12012,4101006,\Bebidas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$7,144.00",0,28576,4101007,\Papayas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,7,"$3,361.00",135,23527,4101007,\Papayas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,2,"$2,941.00",0,5882,4101007,\Papayas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,7,"$1,518.00",0,10626,4101007,\Papayas,,
Boleta Electrónica,792,07/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,57,"$1,498.00",0,85386,4101007,\Papayas,,
Boleta Electrónica,793,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO FRITA,9,"$2,984.00",0,26856,4101004,\Empanadas,,
Boleta Electrónica,793,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO CRUDA,6,"$3,277.00",135,19662,4101004,\Empanadas,,
Boleta Electrónica,793,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$4,368.00",135,4368,4101007,\Papayas,,
Boleta Electrónica,793,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,4,"$2,081.00",0,8324,4101007,\Papayas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,25,"$5,605.00",16,140125,4101005,\Quesos,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,102,"$2,664.00",0,271728,4101004,\Empanadas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,78,"$2,075.00",135,161850,4101004,\Empanadas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,16,"$1,723.00",0,27568,4101006,\Bebidas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,1,$924.00,0,924,4101006,\Bebidas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,143.00",0,7143,4101007,\Papayas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$3,360.00",135,3360,4101007,\Papayas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,358.00",135,3358,4101007,\Papayas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,5,"$3,471.00",0,17355,4101007,\Papayas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,34,"$1,690.00",0,57460,4101007,\Papayas,,
Boleta Electrónica,794,08/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,9,"$1,639.00",0,14751,4101007,\Papayas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,16,"$5,462.00",16,87392,4101005,\Quesos,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,167,"$2,391.00",0,399297,4101004,\Empanadas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,48,"$2,080.00",135,99840,4101004,\Empanadas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,1,"$1,566.00",0,1566,4101006,\Bebidas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,1,$925.00,0,925,4101006,\Bebidas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,8,"$3,363.00",135,26904,4101007,\Papayas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,362.00",135,3362,4101007,\Papayas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,30,"$1,620.00",0,48600,4101007,\Papayas,,
Boleta Electrónica,795,08/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,37,"$1,572.00",0,58164,4101007,\Papayas,,
Boleta Electrónica,796,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,80100,EMPANADA DE QUESO FRITA,18,"$3,131.00",0,56358,4101004,\Empanadas,,
Boleta Electrónica,796,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,3,"$2,078.00",0,6234,4101006,\Bebidas,,
Boleta Electrónica,796,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,1,"$2,080.00",0,2080,4101007,\Papayas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,17,"$5,574.00",16,94758,4101005,\Quesos,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,119,"$2,579.00",0,306901,4101004,\Empanadas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,40,"$2,283.00",135,91320,4101004,\Empanadas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,13,"$1,630.00",0,21190,4101006,\Bebidas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,4,$924.00,0,3696,4101006,\Bebidas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,6,"$7,500.00",0,45000,4101007,\Papayas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,360.00",135,3360,4101007,\Papayas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,941.00",0,2941,4101007,\Papayas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,22,"$1,724.00",0,37928,4101007,\Papayas,,
Boleta Electrónica,797,09/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,10,"$1,662.00",0,16620,4101007,\Papayas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,9,"$5,462.00",16,49158,4101005,\Quesos,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO FRITA,184,"$2,399.00",0,441416,4101004,\Empanadas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO CRUDA,42,"$2,046.00",135,85932,4101004,\Empanadas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,5,$927.00,0,4635,4101006,\Bebidas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,6,"$7,143.00",0,42858,4101007,\Papayas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,8,"$3,360.00",135,26880,4101007,\Papayas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,3,"$3,361.00",135,10083,4101007,\Papayas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,35,"$1,608.00",0,56280,4101007,\Papayas,,
Boleta Electrónica,798,09/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,24,"$1,589.00",0,38136,4101007,\Papayas,,
Boleta Electrónica,799,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,80100,EMPANADA DE QUESO FRITA,27,"$3,056.00",0,82512,4101004,\Empanadas,,
Boleta Electrónica,799,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,80101,EMPANADA DE QUESO CRUDA,6,"$3,280.00",135,19680,4101004,\Empanadas,,
Boleta Electrónica,799,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,5,"$2,102.00",0,10510,4101006,\Bebidas,,
Boleta Electrónica,799,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,5,"$2,083.00",0,10415,4101007,\Papayas,,
Boleta Electrónica,799,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,60500,PRODUCTOS VARIOS,1,$1.00,"39,984",1,4101002,\Otros,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,11,"$5,909.00",16,64999,4101005,\Quesos,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,105,"$2,583.00",0,271215,4101004,\Empanadas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,12,"$2,416.00",135,28992,4101004,\Empanadas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,17,"$1,578.00",0,26826,4101006,\Bebidas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,2,$924.00,0,1848,4101006,\Bebidas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,7,"$8,061.00",0,56427,4101007,\Papayas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$4,035.00",135,12105,4101007,\Papayas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,2,"$3,361.00",135,6722,4101007,\Papayas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,2,"$3,382.00",0,6764,4101007,\Papayas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,12,"$1,622.00",0,19464,4101007,\Papayas,,
Boleta Electrónica,800,10/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,4,"$1,523.00",0,6092,4101007,\Papayas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.04E+04,QUESO TROZADO VACIO 500,28,"$5,462.00",16,152936,4101005,\Quesos,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO FRITA,232,"$2,379.00",0,551928,4101004,\Empanadas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,90,"$2,070.00",135,186300,4101004,\Empanadas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,2,"$7,145.00",0,14290,4101007,\Papayas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,10,"$3,360.00",135,33600,4101007,\Papayas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,3,"$3,362.00",135,10086,4101007,\Papayas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,3,"$2,941.00",0,8823,4101007,\Papayas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,54,"$1,623.00",0,87642,4101007,\Papayas,,
Boleta Electrónica,801,10/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,36,"$1,574.00",0,56664,4101007,\Papayas,,
Boleta Electrónica,802,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,1.04E+04,QUESO TROZADO VACIO 500,1,"$7,101.00",16,7101,4101005,\Quesos,,
Boleta Electrónica,802,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO FRITA,28,"$3,183.00",0,89124,4101004,\Empanadas,,
Boleta Electrónica,802,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,3,"$2,080.00",0,6240,4101006,\Bebidas,,
Boleta Electrónica,802,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$4,370.00",135,4370,4101007,\Papayas,,
Boleta Electrónica,802,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,1,"$2,081.00",0,2081,4101007,\Papayas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,22,"$5,462.00",16,120164,4101005,\Quesos,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,138,"$2,512.00",0,346656,4101004,\Empanadas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,24,"$2,060.00",135,49440,4101004,\Empanadas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,15,"$1,578.00",0,23670,4101006,\Bebidas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,1,$923.00,0,923,4101006,\Bebidas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,2,"$6,092.00",0,12184,4101007,\Papayas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,2,"$3,361.00",135,6722,4101007,\Papayas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,11,"$2,941.00",0,32351,4101007,\Papayas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,29,"$1,592.00",0,46168,4101007,\Papayas,,
Boleta Electrónica,803,11/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,12,"$1,640.00",0,19680,4101007,\Papayas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.04E+04,QUESO TROZADO VACIO 500,17,"$5,462.00",16,92854,4101005,\Quesos,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,187,"$2,367.00",0,442629,4101004,\Empanadas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,72,"$2,086.00",135,150192,4101004,\Empanadas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,17,"$1,611.00",0,27387,4101006,\Bebidas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,4,$924.00,0,3696,4101006,\Bebidas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,2,"$7,143.00",0,14286,4101007,\Papayas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,9,"$3,361.00",135,30249,4101007,\Papayas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,4,"$3,361.00",135,13444,4101007,\Papayas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,939.00",0,2939,4101007,\Papayas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,48,"$1,611.00",0,77328,4101007,\Papayas,,
Boleta Electrónica,804,11/01/2024,15/1/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,28,"$1,580.00",0,44240,4101007,\Papayas,,
Boleta Electrónica,805,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO FRITA,30,"$3,136.00",0,94080,4101004,\Empanadas,,
Boleta Electrónica,805,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO CRUDA,18,"$3,183.00",135,57294,4101004,\Empanadas,,
Boleta Electrónica,805,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,3,"$2,081.00",0,6243,4101006,\Bebidas,,
Boleta Electrónica,805,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$4,369.00",135,4369,4101007,\Papayas,,
Boleta Electrónica,805,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,4,"$2,079.00",0,8316,4101007,\Papayas,,
Boleta Electrónica,805,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,2,"$2,080.00",0,4160,4101007,\Papayas,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,10400,QUESO TROZADO VACIO 500,25,"$5,527.00",16,138175,4101005,\Quesos,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80100,EMPANADA DE QUESO FRITA,138,"$2,578.00",0,355764,4101004,\Empanadas,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,60,"$2,131.00",135,127860,4101004,\Empanadas,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,12,"$1,567.00",0,18804,4101006,\Bebidas,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA AGUA MINERAL,3,$923.00,0,2769,4101006,\Bebidas,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,7,"$7,145.00",0,50015,4101007,\Papayas,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,6,"$3,361.00",135,20166,4101007,\Papayas,,
Boleta Electrónica,806,12/01/2024,15/1/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,2,"$3,361.00",135,6722,4101007,\Papayas,,
